names,chi_reasons
sample_00004722,这个人的情绪状态可以推断为沮丧或烦恼，因为他们坐在沙发上，用悲伤的表情看着手机。字幕“我现在感到非常沮丧，我可以和你谈谈吗？”表明这个人正在寻求某人的安慰或支持，可能是因为最近发生的事件或情况使他们感到烦恼。
sample_00004776,这个人的情绪状态似乎很平静和镇定。他们坐在桌子旁边，手里拿着一杯酒，面部表情中立。字幕暗示这个人强调不要说脏话的重要性，即使他们撒谎，说一百次脏话也没有效果。这个陈述可能意味着这个人试图传达积极或鼓励的信息，可能与沟通或个人成长有关。
sample_00005000,这个人的情绪状态可以推断为不确定或焦虑，因为他们坐在车里，头靠在手上，看着窗外。他们似乎陷入了沉思或思考自己的处境，这可能与他们所提到的评估有关。这个人的面部表情和身体语言表明他们此刻并不自信或放松。
sample_00005526,根据图像，这个人的情绪状态似乎是悲伤和失望。这个女人坐在椅子上，把手机放在耳边，低头看着。附近有一本书，暗示她可能正在寻找安慰或逃避她的感受。字幕“然后，另一句话，你平静地和我分手，把我送走”暗示这个人最近经历了一次分手，而女人的表情和肢体语言传达了一种失落和失望的感觉。
sample_00005608,这个人的情绪状态似乎是积极和宽慰的，因为他们一边微笑着，一边拿着一张写着“已接受”的纸。这表明他们收到了好消息或被接受进入了他们期望的项目、工作或其他机会。这个人的微笑和纸上写着“已接受”的字传达了一种成就感和幸福感。
sample_00006114,这个人的情绪状态似乎是痛苦或矛盾的。他们站在一个有大窗户的房间里，可能是厨房，并且正在低头看着。字幕暗示这个人正在努力放下某件事情，可能是一个想法或一个情况，并且无法完全处理或接受它。这可能表明这个人正在经历情绪上的动荡或面临一个困难的决定。
sample_00006294,这个人的情绪状态似乎是积极友好的。他们微笑着做出了和平手势，这表明他们对当前的情况感到开心和舒适。这个人还在感谢某人，这意味着他们对与他们交流的人的关系表示感激。整体互动的语气是积极友好的，表明两个人之间有良好的关系。
sample_00006710,图片中的人看起来很开心和兴奋，因为他们在微笑并举起了大拇指，这是一种赞同或同意的手势。字幕“谢谢夸奖，等待我的好消息”表明这个人正在分享积极的消息或接受赞扬，这进一步增加了他们的快乐和兴奋情绪。
sample_00006748,根据字幕上的内容“我非常开心，我非常高兴，你满意吗？”，可以推断出这个人的情绪状态是快乐和满足的。这个人正在表达他们的积极情绪，并且很可能在寻求观众的确认或认可。这表明这个人对他们分享的情况或结果感到满意，并且他们想要将这种幸福感传达给观众。
sample_00005854,图像中的人似乎处于消极的情绪状态，因为他们正在自言自语地说：“为什么你选择了大哥而不是那么多混蛋，老板？”这个陈述表明这个人对自己做出的决定感到失望、沮丧或不满。情境和人的面部表情可以提供更多关于情绪状态的见解，但仅凭这个陈述就可以看出这个人正在经历消极情绪。
sample_00003358,这个人的情绪状态似乎是辞职或接受的状态。他们低着头，看起来很伤心，似乎在放弃或接受一种情况。字幕“已经不重要了，未来怎么样”表明这个人已经接受了当前的情况，并专注于未来，尽管他们面临着挑战。这可能表明他们正在应对困难的情况或经历了重大的损失。
sample_00005933,这张图片中的人似乎处于困惑或不信的状态，因为他们正在镜子里盯着自己看。这个人的面部表情和身体语言表明他正在努力理解或接受他所看到的，可能是因为字幕“看看你自己”的存在。这可能意味着这个人正在经历一种自我反思或内省的时刻，或者他们可能是在对字幕本身做出反应。
sample_00000613,图片中的人看起来处于平静和冷静的状态，他们坐在一个黑暗的房间里，双手交叉。字幕表明他们正在讨论情感，可能是与朋友一起。人的肢体语言和场景的设置表明他们正在进行一场思考或内省的对话。
sample_00001832,图像中的人似乎处于一种略带情绪的状态，因为他们站在浴室里，脖子上裹着一条毛巾，看着镜子里的自己。字幕暗示他们可能对自己目前的情况感到担忧，或者担心找不到出路。这个人的情绪状态可能与个人问题、压力或不确定性有关，这就是为什么他们在寻求指导或思考下一步行动的原因。
sample_00001178,这个人的情绪状态似乎很激烈和攻击性。他们站在镜子前，用严肃的表情看着自己的倒影。字幕暗示他们警告某人不要再打扰他们的家人Weilan，否则他们不会放过对方。这意味着这个人准备采取行动或报复，如果情况没有解决。
sample_00002571,根据图像，这个人的情绪状态似乎是痛苦或不安。这位女士正在看着一张男人的照片，可能是她的丈夫，并且似乎在哭泣。墙上的钟表显示时间正在流逝，这可能加剧了她的情绪状态。这些元素的结合表明这位女士正在经历一个困难或情绪激动的时刻。
sample_00006664,图片中的人看起来处于平静和镇定的状态。他们穿着一件白色衬衫和一条领带，眼睛专注地看着摄像机。字幕暗示他们正在分享一些观众可能不知道的信息，而这个人似乎对揭示这些信息的决定感到自信。总体而言，这个人的情绪状态似乎是中立或镇定的，因为他们正在平静地与观众分享信息。
sample_00002730,这个人的情绪状态可以推断为积极或满足，因为他们手持一部显示有信息或短信的手机。这表明他们收到了好消息、来自亲人的信息或某种积极的沟通。这个人的微笑表明他们对屏幕上的内容感到高兴或满意。
sample_00006774,这个人的情绪状态似乎很平静和沉着。他们坐在椅子上，双手交叉，穿着西装和领带，认真地看着摄像机。字幕“是的，我相信会有一个好的解决方案”表明这个人对他们正在讨论的情况的结果充满信心和乐观。
sample_00002785,这个人的情绪状态可以推断为中立或沉思，因为他们面带严肃表情并注视着摄像机。字幕“嗯”暗示这个人可能在思考或考虑某事，但他们的面部表情并没有提供任何明确的情绪状态的指示。
sample_00001110,这个人的情绪状态可以推断为快乐或满足，因为他们一边拿着一盒谷物一边微笑。微笑表明他们正在享受这一刻，可能正在与场景中的其他人愉快地交谈。手机的存在也表明他们可能在同时进行多任务处理，可能正在使用手机与他人沟通或分享他们的积极经历。
sample_00006433,这个人的情绪状态似乎是焦虑或担忧。他们坐在桌子旁边，手里拿着一杯水，看着手机，似乎对自己的工作前景感到担心。字幕暗示他们可能害怕被那些拥有声望教育背景的人所超越。这种恐惧可能源于他们相信所在公司可能更倾向于雇佣来自排名靠前的大学的人，而不是那些没有上过这样的学校的人。
sample_00002956,图像中的人似乎处于消极的情绪状态，因为他们举起手指着相机，脸上带着愁容。字幕表明这个人正在对一个假扮成别人的人表达沮丧或不满。这意味着这个人可能对这种情况或涉及的人感到恼怒、失望或愤怒。
sample_00006957,这个人的情绪状态似乎很沮丧或者受挫，因为他们坐在椅子上和电话里与某人交谈，手放在额头上。字幕暗示他们在批评他们的老师王先生，并表达对他的教学方法的不满。这意味着这个人可能在与他们的老师之间遇到一些挑战或者意见不合，导致他们的情绪变得消极。
sample_00005637,这个人的情绪状态似乎很烦恼或担忧。他们正在打电话并提到他们母亲的健康问题和自己忙碌的日程安排。这个人正在寻求建议或支持，可能是从医生那里，因为他们无法照顾父母。情况似乎很紧急，因为他们提到了国际竞标和需要立即帮助的需求。
sample_00004256,这个人的情绪状态似乎是积极和安心的。他们微笑着说：“没事，我很健康”，这表明他们对自己的健康状况充满信心和安心。这个人的肢体语言和面部表情传达出一种平静和舒适的感觉，表明他们的心理状态良好。
sample_00004297,这个人的情绪状态似乎是焦虑或紧张，因为他们说“太夸张了！”并且显得很匆忙。背景暗示他们在暑假前需要完成一份剧本的修订， 并可能接受额外的课程，这可能增加了他们的工作量。这种情况可能导致这个人感到不堪重负或压力重重，因为他们需要高效地完成任务以满足截止日期。
sample_00001421,这张图片中的人似乎处于一种消极的情绪状态，因为他们手持一杯水，皱着眉头看着摄像机。字幕“别牵扯我，我没有祖父，也不需要他的礼物”表明这个人可能感到与家人或亲近的人之间存在隔阂或脱离。皱眉和字幕的消极语气表明这个人并不处于积极或快乐的心情中。
sample_00003605,图像中的人似乎在微笑，这表明他们处于积极和快乐的情绪状态。微笑的人手持一块写着“别问为什么，你想吃北京烤鸭吗？”的牌子。这个陈述意味着这个人对北京烤鸭充满热情和兴奋，这可能是一道美味的菜肴或一个特殊的场合。这个人的积极表情和牌子传达的信息表明他们很可能正在享受自己并与他人分享他们的热情。
sample_00006198,这个人的情绪状态似乎是积极和轻松的。他们在微笑和笑，这表明他们觉得这种情况很有趣或令人愉快。女人对男人的笑话的反应表明她并没有被冒犯或生气，而是觉得有趣或好笑。这意味着两个人之间的互动是友好的，而不是紧张或不舒服的。
sample_00001468,这个人的情绪状态似乎不确定或矛盾。他们站在一个有书架和窗户的房间里，他们的身体语言表明他们犹豫不决。字幕暗示这个人一直 在讨论一个叫九天的男人，并且他们正在寻求别人的建议或反馈。这种情况可能导致这个人对自己对九天的判断或感觉产生质疑，这可能表明这是一个复杂的情感情况或他们需要做出困难决定。
sample_00002991,这个人的情绪状态可以被推断为消极或痛苦，因为他们被看到正在避开坐在旁边的男人。字幕“我不想看到他”表明这个人正在避免与男人进行眼神交流，这是对消极情绪或不适的常见反应。这个人的肢体语言和面部表情也可能提供关于他们情绪状态的额外线索，但仅凭图像本身无法提供足够的信息来确定他们不适的确切原因。
sample_00000393,这个人的情绪状态似乎很烦恼，因为他们正在打电话并低头看着地面。他们似乎对某件事情感到担忧，可能与蔡维兰有关，因为他们打算在半夜去找他。这个人的肢体语言和面部表情表明他们对电话中讨论的情况有强烈的情绪反应。
sample_00001152,这个人的情绪状态似乎是积极和开心的，因为他们在打电话时面带微笑。对话似乎是轻松愉快的，因为这个人正在开玩笑说要买房子、买车、环游地球，最后去月球。这表明这个人在电话中度过了愉快的时光，情绪很好。
sample_00003367,这个人的情绪状态似乎不确定或矛盾。他们站在门口，用严肃的表情看着摄像机，字幕暗示他们正在挑战人们对他们胆小和害怕犯错的看法。这可能表明他们正在努力表达自己的独立性或自信，尽管可能存在潜在的风险。这个场景捕捉到了一个自省和自我发现的时刻，这个人在质疑自己的行为并挑战社会的期望。
sample_00004810,这个人的情绪状态似乎很平静和镇定。他们站在一个有电视和时钟的房间里，穿着领带。字幕暗示他们在提醒某人停止逗留并返回休息，这意味着他们处于一种权威或责任的位置。这个人的举止和场景的背景表明他们并不过分担心或激动，而是以冷静的态度应对这种情况。
sample_00000070,图片中的人看起来心情严肃而深思。他们穿着西装和领带，目光注视着摄像机，给人一种专注和集中注意力的印象。字幕“你从未结过婚吗？”给场景增添了好奇和内省的元素，暗示这个人可能在思考他们的人生经历或个人关系。
sample_00001755,图片中的人看起来很沮丧或生气，因为他们正在大声喊叫并指着某人。字幕表明他们对所指的人表达了沮丧或批评。这个人的情绪状态可能非常强烈和消极，因为他们在大声喊叫并使用侵略性的肢体语言。
sample_00002504,图像中的人似乎感到沮丧或压力大，因为他们抬头说：“找不到，对吧？”这句话表明他们正在寻找某样东西，但无法找到，这可能是一种沮丧或焦虑的来源。人的面部表情和身体语言也可能影响对他们情绪状态的感知。
sample_00005769,这个人的情绪状态似乎是悲伤或不安，因为他们低头看着自己似乎在自言自语。字幕暗示这个人被提醒到他们善良和理智的本性，这可能导致他们感到失望或沮丧。这个人的面部表情和身体语言传达出一种脆弱和情感强度的感觉。
sample_00006042,这个人的情绪状态似乎是积极和开心的。他们正在微笑并期待着外出和玩乐。字幕“很久以前我告诉过你去玩乐”表明这个人对即将到来的活动感到兴奋，并期待着享受自己。
sample_00006009,这个人的情绪状态似乎是沮丧和愤怒。他们正在用手机通话，并表达对丈夫的行为感到不满，特别是他每周都给他们寄新内衣。这个人认为这会让他们的女秘书生气，并担心这可能会影响到他们的网球活动。这个人试图向丈夫传达他们的感受，表达他们希望他停止寄送内衣的愿望。
sample_00002676,这个人的情绪状态似乎是渴望和不满。他们坐在电脑前，看着屏幕上的文字，可能在阅读一本书或一篇文章。副标题“渴望人间天堂，所谓的生活”表明这个人正在思考生活的本质以及他们自己对更好事物的渴望。这可能表明他们对当前的生活感到不满或不满意，并且正在寻找答案或在书写中寻求安慰。
sample_00002021,图片中的女人坐在一个男人旁边，微笑着将头靠在他的肩膀上。这种身体语言表明她处于积极放松的情绪状态。她的微笑和依靠男人的方式表明她对这段关系感到舒适和信任，可能意味着幸福或满足。
sample_00004242,这个人的情绪状态似乎很平静和镇定。他们坐在椅子上，脸上带着严肃的表情，直视着摄像机。字幕“你在找我”表明这个人意识到他们的存在，可能在等待某人或某事。整个场景传达了一种期待或期望的感觉，但这个人的态度并没有显示出任何强烈的情绪或反应。
sample_00004025,这个人的情绪状态似乎非常强烈和执着。他们站在一个有书架和电视的房间里，他们的身体语言表明他们对自己的婚姻充满热情。他们说的“我告诉你，我永远不会离开这个婚姻，即使我死了”表明这个人对他们的关系投入了很深，并愿意为之做出强烈的承诺，无论他们可能面临什么挑战。
sample_00001455,这个人的情绪状态似乎是积极和好玩的，因为他们在说话时微笑着说：“与此同时，这个视频的字幕是‘请温柔点，我正在使用扬声器’。”这个陈述表明这个人正在享受自己，并可能对他们使用扬声器做出幽默或轻松的评论。
sample_00002212,这个人的情绪状态似乎不确定或需要安慰。他们站在一个昏暗的房间里，可能是卧室，并且带着悲伤的表情看着摄像头。字幕“你能通过这种方式感觉好一些吗？”暗示这个人可能正在寻求安慰或试图向他人传达他们的情感。整个场景的氛围是脆弱和悲伤的。
sample_00001097,图像中的人似乎处于一种稍微情绪化的状态，因为他们在打电话时触摸自己的脸。这可能表明他们正在经历一系列的情绪，如悲伤、关切或困惑。然而，重要的是要注意对话的背景和人的面部表情会提供更多关于他们情绪状态的信息。
sample_00006591,这个人的情绪状态可以推断为快乐或满足，因为他们坐在床上微笑。床上有杯子和花瓶的存在也暗示了一个舒适和温馨的环境。微笑的女人的姿势和表情表明了积极和愉快的心情。
sample_00006481,这个人的情绪状态似乎是悲伤或忧郁的，因为他们坐在床上盖着毯子，凝视着摄像机。字幕“我应该用你的艺名来称呼你”暗示这个人可能在回忆过去的关系或事件，这可能导致他们感到情绪低落。整个场景传达了一种内省和思考的感觉。
sample_00004262,图片中的人物是一位戴眼镜的年轻亚洲女性，她的情绪状态似乎是中立或漠不关心。她低头微笑，这表明她可能感到满足或仅仅是在回应某人。字幕“你还好吗？”暗示观看者对她的健康状况表示关切，但她的面部表情和肢体语言并没有明确显示她的情绪状态。
sample_00004264,这个人的情绪状态似乎是痛苦或不安，因为他们在抱着一杯水的同时哭泣。图片显示了一个男人和一个女人在卧室里，男人倚在床边，女人坐在床上。水杯的存在和整个场景暗示着这个人可能正在经历一个困难或情绪激动的时刻。
sample_00005168,这个人的情绪状态似乎是沮丧或不满。字幕“有一天，我再也受不了了”表明他们经历了大量的压力或不适，最终达到了一个崩溃点。这可能与工作、人际关系或个人问题等各种因素有关。这个人的面部表情和身体语言，以及字幕的背景，表明他们已经到了一个不再忍受的地步，准备采取行动或做出改变。
sample_00001189,这个人的情绪状态似乎很平静和镇定。他们坐在沙发上和某人交谈，可能是朋友或家庭成员，并且他们在微笑。字幕暗示这个人正在为某事道歉，但他们的面部表情和身体语言没有传达任何愤怒或痛苦的迹象。整体氛围似乎友好和轻松。
sample_00001697,图像中的人似乎处于放松和思考的状态。他们坐在椅子上，闭着眼睛，戴着眼镜，看着摄像机。字幕“啊”表明这个人可能正在经历一种反思或沉思的时刻。整个场景传达出一种平静和内省的感觉。
sample_00000907,这个人的情绪状态似乎有些痛苦或矛盾。他们穿着西装和领带，这表明他们处于正式或专业的环境中。字幕暗示这个人正在被他们的婆婆责备，这可能让他们感到不舒服或沮丧。此外，这个人正在用手机通话，这可能与情况或与他人的对话有关。总体而言，这个人似乎正在经历一定程度的压力或情绪困扰，可能是由于与婆婆的互动或其他原因。
sample_00003239,这个人的情绪状态可以推断为快乐，因为他们在使用手机时微笑着。微笑表明他们正在享受一次对话、一条短信或其他一些手机上的积极互动。
sample_00001411,这个人的情绪状态似乎很痛苦和沮丧。他们正在用手机通话，可能在讨论一次分手或者一个困难的情况，眼睛里充满了泪水。字幕“我告诉过你不要再打电话给我了。我们已经分手了。你能停止打扰我吗？”进一步强调了他们的痛苦和情况的紧急性。
sample_00003774,这个人的情绪状态似乎是积极和愉快的。他们正在微笑，并且似乎在讲述一次在他们一生中只怀孕一次的轻松和幽默的故事。这个人的肢体语言，包括他们放松的姿势和面部表情，表明他们对与他人分享这个个人而有趣的经历感到舒适。
sample_00000370,这个人的情绪状态似乎是消极或沮丧的，因为他们在车里自言自语并表达了自己被他人视为赚钱机器的感受。这个人还谈到了他们厌倦了被这样对待，这表明他们对当前的情况感到失望或不满意。
sample_00007011,图像中的人似乎处于有些焦虑或不确定的状态，因为他们用担忧的表情看着摄像机。字幕“我现在要回家了，我可以走吗？”表明他们可能正在寻求某人的许可或安慰，可能表示一种脆弱或担忧的感觉。人的面部表情和字幕的结合给人一种思考或不确定的时刻的印象。
sample_00006709,图像中的人看起来情绪积极和开心。他们站在厨房里，手里拿着一杯水，微笑着。餐桌上放着一台笔记本电脑，暗示他们可能正在享受一些轻松愉快的内容或参与一项有趣的活动。字幕“但是你知道你为什么活着吗？你每次笑是为了什么？”暗示这个人在日常生活中经历着幸福和快乐，可能是因为他们正在消费的内容或他们正在进行的互动。
sample_00001453,这个人的情绪状态似乎是积极和温暖的，因为他们正在微笑着，拿着一本书坐在桌子旁边。酒杯和杯子的存在表明他们可能正在享受放松的时刻，可能是在阅读或喝饮料等愉快的活动中。女人和男人之间的亲密接触以及字幕的存在暗示着他们之间的强烈纽带和舒适感，进一步加强了图像传达的积极情绪。
sample_00004446,这个人的情绪状态似乎是消极或沮丧的。他们双臂交叉站立，这是一种常常与愤怒或烦恼相关的手势。此外，字幕暗示这个人对拥有金钱感到不满，可能是因为它会导致侮辱他人。这种身体语言和字幕的结合暗示这个人在与他们的财务状况或拥有金钱的潜在后果相关的负面情绪或沮丧。
sample_00004307,这个人的情绪状态可以推断为悲伤或沮丧，因为他们坐在椅子上，双手托着头，低头可能在哭泣。这种姿势和表情表明他们正在经历困扰或失望。
sample_00006941,这个人的情绪状态似乎很痛苦和懊悔。他站在一个昏暗的房间里，穿着西装和领带，眼睛红红的，表明他刚刚哭过。字幕显示他在前一晚失去了控制，现在正在向他所说的人道歉。这个道歉很可能是因为最近的争论或冲突，因为这个人正在寻求原谅，并对自己的行为表示后悔。
sample_00002183,这个人的情绪状态似乎是积极和愉快的。他们站在厨房里，拿着一杯咖啡，看着镜子。墙上的时钟表明他们可能意识到时间，而字幕“嘿，时机刚刚好”暗示他们觉得时机很有趣或令人愉快。这些因素的结合表明这个人心情很好，欣赏他们所处的情境。
sample_00003051,这个人的情绪状态似乎是积极友好的，因为他们正在微笑并竖起大拇指，站在一个写着“再去看看”的标志旁边。这表明他们很可能在这个地方享受自己的时间，并向其他人推荐它。
sample_00005219,图像中的人似乎正在经历情绪困扰。他们站在一个黑暗的房间里，低头沉思，似乎迷失了方向。字幕暗示这个人担心自己的行为对家人可能产生的影响，并担心情绪和愤怒可能会转移到他们身上。这意味着这个人对自己的行为感到一定程度的内疚或担忧，这导致他们感到情绪上的困扰。
sample_00006275,这个人的情绪状态似乎非常强烈和专注。他穿着商务西装，直视着摄像机，表达着对一个女人的爱。这个人的言辞和肢体语言表明他对自己的感情非常热情和真诚。根据字幕显示，他很可能在寻求这个女人的认可或原谅。整个场景的氛围是情感激烈的，这个人的目光和姿势传达了他深深的情感。
sample_00002684,这个人的情绪状态似乎是悲伤或忧郁的，因为他们独自坐在一个黑暗的房间里，脸上带着严肃的表情。另一个人递给他们纸巾的存在暗示他们可能正在经历情感困扰或脆弱。字幕进一步暗示这个人正在回忆过去的一个事件，在那个事件中他们给别人提供了纸巾，可能表明他们对他人的孤独或同情。
sample_00004053,这个人的情绪状态可以推断为积极和充满爱意，因为他们在微笑并举起手放在嘴边，这是一个常常与表达爱意或亲情相关的手势。字幕中出现的“原来这两个人深深相爱”进一步支持了这种解释。
sample_00001039,这个人的情绪状态似乎是沮丧或恼怒。他站在一家餐厅或酒吧里，手里拿着一杯水，指着坐在桌子旁的一个女人。女人微笑着，这表明她可能正在享受自己，而这个男人似乎在表达不满或恼怒。这种互动可能与等待时间、服务问题或个人事情有关，导致这个男人显然心烦意乱。
sample_00000361,这个人的情绪状态似乎是忧郁或内省的。他们坐在一个黑暗的房间里，可能是一个人，正在看着摄像机。字幕暗示他们理解男人的心态，并意识到珍惜容易得到的东西的挑战。这个人还在思考不回头，向一朵云挥手告别的想法，这可能表明他们正在放手或者从某件事情上继续前进。总体而言，这个场景传达了内省和反思的感觉。
sample_00005079,这个人的情绪状态可以推断为平静和放松，因为他们坐在床上，双腿交叉，微笑着。墙上的钟和附近的书表明他们可能正在休息或享受一些休闲时间。他们脸上的微笑表明他们对当前的环境感到满意和放松。
sample_00002298,这个人的情绪状态似乎有些痛苦或沮丧。他们正在与另一个人交谈，可能是朋友，并表达他们对事情的发展方式不满意。他们提到他们已经存了钱修车，但他们不确定是否会奏效。这种情况可能给他们带来压力或焦虑，因为他们正在寻求他们交谈对象的建议或支持。
sample_00004485,图像中的人看起来情绪平静、沉着。他们穿着西装和领带，面部表情显示他们在专心倾听对话的人。这个人的肢体语言也表明他们正在 参与对话并关注讲话者。这表明这个人很可能对讨论的想法持开放态度，并且可能正在考虑对方的请求或建议。
sample_00002253,这个人的情绪状态似乎很痛苦和焦虑。他们坐在床上，双手托着头，用担忧的表情看着摄像头。这个人还谈到了他们的财务状况，特别提到他们手头没有现金，无法去对方的家。这些因素的结合表明这个人面临着困难的情况，并对此感到不堪重负或压力重重。
sample_00002449,图像中的人看起来心情愉快并且微笑。他们穿着一件粉色的衬衫，嘴巴张开，这表明他们可能在表达积极的情绪或参与对话。字幕“nan”的存在增加了图像的背景，但它并没有提供足够的信息来更精确地确定人的情绪状态。总体而言，这张图片传达了一种愉快和愉快的氛围。
sample_00006742,这个人的情绪状态似乎很痛苦和沮丧。这个女人被看到站在那里，手放在脸上，可能是遮住了她的眼睛，而男人站在她后面。字幕“你说，你为什么推我？”暗示着女人正在向男人表达她的愤怒或沮丧。这种情况表明两个人之间可能存在冲突或分歧，而女人正试图向男人传达她的感受。
sample_00003575,根据图像，这个人看起来在微笑，这表明他处于积极的情绪状态。这个人站在窗边，手持手机，看着摄像头。微笑的表情和这个人拿着手机的事实暗示着他们可能正在与某人交流或分享一个快乐的时刻。字幕“算了吧，反正你已经完成了任务，继续前进，再见”表明这个人正在传达一种成就感或满足感，这进一步支持了这个人处于积极情绪状态的想法。
sample_00005749,这个人的情绪状态似乎是积极和满足的，因为他们在打电话时微笑着。字幕暗示他们对于在香港没有任何亲戚或朋友感到高兴，这意味着他们可能正在与电话另一端的人讨论一个愉快或令人愉快的话题。这个人的微笑和对话的背景表明了积极的互动。
sample_00000877,这位女士的情绪状态可以推断为积极和充满希望，因为她在打电话时面带微笑。她的微笑表明她正在进行愉快的对话或接收到好消息。她在打电话时微笑的事实表明情况并不严重或消极，她很可能处于愉快的心情中。
sample_00005942,这个人的情绪状态似乎很平静和镇定。他们坐在一张桌子旁，手里拿着一杯咖啡，正在和电话中的某人交谈。这个人看起来没有明显的不安或激动，似乎专注于电话交谈。咖啡的存在表明他们可能在交谈期间享受着放松或思考的时刻。
sample_00002244,这个人的情绪状态似乎不确定或不安全。他们提出了一个修辞性问题：“如果没有信仰，我怎么能生存？”这表明他们可能在与自己的信仰、价值观或人生目标进行斗争。这个人还拿着一部手机，这可能意味着他们正在寻求他人的支持或指导。总体而言，这张图片传达了一种脆弱和不确定的感觉。
sample_00006914,这个人的情绪状态似乎不确定或犹豫不决。他们站在门口，看着镜子里的自己，似乎在考虑今天的穿着。字幕描述了他们的想法和情况，进一步强调了他们在做决策时的内心挣扎。
sample_00006884,这个人的情绪状态似乎是积极和满足的，因为他们在图片中微笑并表达着幸福。然而，字幕暗示他们可能正在经历一些困惑或不确定，因为他们周围的人似乎对他们有些奇怪的反应。这可能表明这个人不习惯从他人那里得到如此积极的反应，或者他们不习惯成为关注的焦点。这个人的情绪状态可能受到他们积极情绪和周围人的反应之间的对比的影响。
sample_00006689,图片中的人看起来情绪严肃和坚定。他们站在那里，手放在腰上，直视着摄像机，向任何敢欺负他们弟弟的人发出警告。这种姿势和表情表明这个人并不轻视这种情况，准备采取行动保护他们的兄弟。
sample_00000153,图像中的人看起来处于快乐和兴奋的情绪状态。他们微笑着举起手机，手机上有一张猫的图片。这表明他们正在与其他人分享一个积极或有趣的时刻，可能是通过手机或社交媒体。这个人的情绪状态可能是愉快和快乐的，因为他们通过面部表情和图像内容表达了他们的幸福。
