names,chi_reasons
sample_00000613,从视频中可以推断出，这个人很可能处于平静和镇定的状态。他坐在桌子旁边，与另一个人交谈，并且似乎正在进行一场对话。他没有表现出明显的不安或激动，这表明他处于一个放松和舒适的环境中。
sample_00001832,根据视频，这个人很可能是快乐或满足的，因为他在和摄像机交谈时微笑着。
sample_00001178,根据视频，这个人很可能感到沮丧或生气。视频中的男人拿着手机和另一个人通话，同时还摇了摇头并做出了一种表情，显示他在表达自己的情绪。他警告曹小强不要再打扰他们的家庭，这暗示他们之间曾经有过问题。男人的面部表情和肢体语言显示他对这种情况感到沮丧或不满。
sample_00002571,视频中的人正在用手机通话，并看着一张男人的照片。根据这些行为，我们可以推断这个人很可能关心这个男人的幸福或者正在与某人沟通关于这个男人的情况。这表明他们正在试图收集信息或者与某人协调关于这个男人的情况。然而，由于缺乏更多的背景信息，很难确定这个人的确切情绪状态。
sample_00006664,在视频中，一个男人和一个女人在一个房间里交谈。男人用严肃的表情看着女人，而女人则微笑地看着他。根据这些线索，我们可以推断男人可能在表达关切或严肃的信息，而女人则试图安抚他或表达她理解他的担忧。他们之间的表情暗示着可能正在进行一场紧张或情感上的对话。
sample_00002730,视频中的人正在用手机讲话并望向窗外。可以推断出这个人感到放松和舒适，因为他们坐在椅子上打电话。窗户的存在表明这个人可能在欣赏窗外的景色或寻找特定的东西。整个场景的氛围是平静和随意的。
sample_00006774,这个人对这种情况感到开心和自信。从他们在与摄像机交谈时微笑并点头的事实可以看出，这个人的情绪状态是明显的。
sample_00002785,从视频中可以推断出，这个人处于一个放松和舒适的状态。他们坐在一个有沙发和餐桌的房间里的椅子上。这个人的面部表情是微笑，显示他们处于一个积极的心情。桌子上有一个酒杯，进一步表明他们可能正在享受一杯饮料，这可能有助于他们放松的状态。总体而言，这个人似乎处于一个愉快和满足的心情。
sample_00001110,从视频中可以推断出这个女人很开心并且享受她的时间。她坐在椅子上和某人交谈时，看起来笑容满面。红色的沙发也增添了视频的整体氛围，暗示了一个舒适和放松的环境。
sample_00006433,从视频中可以推断出这个人对他们的工作前景感到焦虑，因为他们担心因缺乏名牌大学学位而被公司淘汰。这个人的情绪状态特征化为担忧和关注他们在工作场所的未来。
sample_00002956,根据视频，这位女士似乎感到不高兴或沮丧。她正在与摄像机交谈，表达她的不满。她与摄像机交谈的事实表明她在向观众发表讲话，可能是为了表达对某人或某事的不满。视频本身无法确定她情绪状态的确切原因，但她的面部表情和语调传达了她的不满。
sample_00006957,视频中的人物似乎是一个年长的男人，他正在与一个年轻女性交谈。他穿着一件白色外套，坐在她的前面。这个男人以一种平静的方式与女性交谈，而女性则专心倾听。根据这些视觉线索，我们可以推断这个男人很可能是一名医生或专业人士，而女性则是他的病人或同事。这个男人以专业的方式与女性交谈，这表明他正在给她提供医疗建议或讨论专业事务。仅凭视觉线索无法确定男人的情绪状态，但很明显他正在与女性进行对话。
sample_00005637,视频中的人似乎处于困扰的状态，他们一边打电话一边用手托着头，表明他们正在经历困难或对对话感到不知所措。
sample_00004256,从视频中可以推断出这个人心情很好，因为他们在微笑。这个女人被看到正在和摄像机交谈和微笑，表明她正在享受自己并感到积极。
sample_00004297,从视频中，我们可以推断出这个人可能对手头的任务感到焦虑或压力，因为他们正在与一个大型视觉语言助手交谈。 照片中，该人看着镜头并与助理交谈，这表明他们可能正在寻求帮助或指导。 场景中时钟的存在也意味着时间至关重要，增加了紧迫感。 这个人的情绪状态没有明确显示，但他们的肢体语言和面部表情可能会给我们一些关于他们感受的线索。
sample_00001421,从视频中可以推断出这个人可能感到烦恼和沮丧。他被看到在电话里和某人交谈，而电话那头的人正在要求礼物。电话那头的人回答说：“别牵扯我，我没有祖父，也不需要他的礼物。”这意味着电话那头的人试图避免这个礼物或对它不感兴趣。视频中的人可能对这个请求或电话那头人的语气感到烦恼或沮丧。
sample_00003605,在视频中，一个年轻女孩和一只小黑狗交谈，狗用好奇的表情看着她。女孩以一种好玩的方式和狗交谈，狗似乎专心倾听。这表明女孩快乐且享受与狗在一起的时光。
sample_00006198,视频中的人正在笑，看起来心情很好。女人的笑声和微笑表明她正在享受对话，并且情绪积极。
sample_00001468,视频中的人似乎很沮丧，因为他们在视频通话中与某人交谈并表达了他们的沮丧。 人们还看到他们正在与房间里的其他人交谈，看起来他们正在试图对某件事做出决定。 视频中人的情绪状态可以从他们的面部表情、肢体语言和谈话背景来推断。
sample_00002991,从视频中可以推断出这个人正在表达一种消极的情绪，因为他们说“我不想见他。”仅凭视频本身无法确定确切的情绪，但很明显这个人对自己所处的情况不满意。
sample_00000393,根据视频，我们可以推断这个人很可能处于困惑或不确定的状态。视频中的男人正在房间里和另一个人交谈，他问这是蔡伟兰的手机吗？男人回答说：“你半夜去找他做什么？”这表明他正在试图确定手机是否属于蔡伟兰，并询问为什么这个人在晚上找他。男人的回答表明他对情况不确定，并试图理解背景。
sample_00001152,从视频中可以推断出这个人很可能是快乐或兴奋的。他在和摄像机交谈时笑了起来并且面带微笑。此外，他还被看到在和一个女人和一个孩子交谈，这表明他正在享受他的时间并与他人交流。餐桌和一碗食物的存在也表明他处于一个社交环境中，可能是与朋友或家人一起享用一顿饭。
sample_00003367,从视频中可以看出，这个年轻女孩在与摄像机交谈时表现得自信和坚定。她穿着一件白色衬衫和一条黑色裙子，头发扎起来了，还戴着眼镜。视频显示她与摄像机交谈，然后微笑地看着摄像机。可以推断出她的情绪状态是自信和坚定。
sample_00004810,在视频中，一个男人坐在电脑前，看着屏幕，并且在电话里与某人交谈。从视频的背景可以推断，这个男人很可能正在从事专业或与工作相关的活动。他在电话中谈话表明他可能在讨论工作相关的事情或与同事协调。视频无法确定这个男人的情绪状态，但他的举止和肢体语言可能提供一些线索。例如，如果他看起来专注并投入到工作中，可能表明他情绪良好。另一方面，如果他看起来有压力或者不感兴趣，可能意味着他面临挑战或正在处理困难情况。
sample_00000070,从视频中，我们可以推断出这个人很可能处于沉思或反思的状态。他被展示在看着摄像机并谈论他的生活。通过视频的背景，我们可以推断出他的情绪状态。视频展示了他谈论他的生活和他所做的选择。
sample_00001755,从视频中可以推断出这个人很可能感到沮丧或者失望，因为他们被称为愚蠢，并且没有地方坐。这个人站在一个蓝色的屏幕前，正在对着摄像机说话。
sample_00002504,从视频中可以推断出这个人在微笑和大笑，表明他们心情很好或正在享受。此外，还可以看到这个人在用手机和某人交谈，可能是在与朋友或亲人交流，进一步暗示了积极的情绪状态。
sample_00005769,从视频中可以推断出这个人很可能感到悲伤或不开心。她被看到在自言自语，面部表情显示她不开心。视频还显示她看着摄像机，可能是在寻求帮助或表达情感。总体而言，视频中这个人的情绪状态并不明确，但很明显她正在经历某种困扰或悲伤。
sample_00006042,从视频中可以推断出这个人很开心和满足。男人说：“去玩吧，我很久以前就告诉过你。”女人微笑着点头表示同意，表明她很开心并接受男人的话。这表明这个人处于积极的情绪状态，并且享受这次对话。
sample_00006009,从视频中可以推断出，这个女人很沮丧和生气。她正在用手机通话，面部表情显示她不开心。她选择用手机而不是面对面交谈，可能是因为她正在努力解决问题或表达她的沮丧。这个场景发生在夜晚，女人站在街角，可能是她通常与朋友或家人见面的地方。背景中的灯柱和路灯进一步强调了夜晚的环境。总的来说，这个女人的情绪状态可以用愤怒和沮丧来描述，因为她正试图通过电话向某人传达她的关切或问题。
sample_00002676,视频中的人拿着一张DVD与摄像机交谈。从他们谈论渴望人间天堂可以推断出，这个人的情绪状态是悲伤或忧郁的。他们的面部表情和身体语言表明他们对当前的生活感到失落或不满意。
sample_00002021,在视频中，女孩和一个男人坐在一张桌子旁边进行对话。女孩微笑着，显示她积极的情绪。男人也在微笑，表明他感到舒适并享受对话。整体氛围友好轻松，双方都在分享积极的经历。
sample_00004242,从视频中可以推断出这个人心情很好，因为他在和摄像机交谈时一直在笑。房间里有一瓶鲜花也表明这个人处在一个舒适和愉快的环境中。他在整个视频中都在笑，这表明他的情绪状态是积极和快乐的。
sample_00004025,这个人正在表达一种强烈的情绪状态，可能是由于她的声音和面部表情的严肃。她被看到正在对着摄像机说话，肢体语言表明她对自己的信息非常热情。视频还显示她正在和一个穿着西装的男人交谈，可能是讨论一个敏感或重要的话题。总体而言，她的情绪状态表达为强烈和专注。
sample_00001455,根据视频，这个人正在微笑并且看起来心情很好。他正在和摄像头交谈，并且看起来很享受。背景中的扬声器暗示着他可能在公共场所或共享空间中，这也可能是他积极情绪的原因之一。
sample_00002212,视频中的人以悲伤的表情看着摄像机，并与摄像机外的某人交谈。他们问道：“你能通过这种方式感觉好些，对吗？”从这些迹象可以推断出他们的情绪状态是悲伤或沮丧。
sample_00001097,从视频中，我们可以推断出这个人很可能处于放松和舒适的状态。他站在一个房间里，手里拿着一瓶和一个杯子，似乎正在和某人进行随意的对话。杯子和瓶子的存在表明他可能正在享受一种饮料，通常与放松和休闲有关。此外，他穿着一件白色的衬衫，这是一种常见的休闲或非正式场合的着装。总的来说，这个场景传达了一种放松和舒适的感觉，因为他似乎正在享受他们在房间里的时间。
sample_00006591,在视频中，一个女人在擦拭眼睛，旁边有一个男人观察着她。可以推断出女人可能正在经历情感困扰或不适。男人的存在和他观察她可能表明他关心她或试图帮助她。然而，由于缺乏更多背景信息，很难确定她情感状态的确切性质或困扰的原因。
sample_00006481,根据视频，这个人处于快乐和玩乐的心情。他在和摄像机交谈时一直微笑着。视频中有一只猫的存在，表明他喜欢和动物在一起。总体而言，这个视频呈现出一个积极和轻松的氛围。
sample_00004262,从视频中可以推断出，这个人不太好。一个女人被看到正在和一个穿红色衣服的男人交谈，而这个男人也被看到正在和她交谈。女人微笑着说话，但男人没有微笑，似乎很不开心。这表明女人试图让男人开心起来，但他没有积极回应。
sample_00004264,在视频中，一个年轻女孩坐在桌子前，桌子上有一碗食物。她微笑着，看起来很开心。根据她的面部表情和身体语言，我们可以推断她情绪积极。
sample_00005168,视频中的人正在哭泣，字幕显示她说：“有一天，我再也无法忍受了。”我们可以推断她正在经历情感困扰或痛苦，因为她正在哭泣并通过字幕表达她的感受。
sample_00001189,从视频中可以推断出这个人处于快乐和积极的情绪状态。这个女人在与另一个女人交谈时笑了起来，表明她们正在享受交谈并度过愉快的时光。
sample_00001697,从视频中可以推断出这个人很可能处于一个轻松舒适的环境中。他被看到坐在沙发上和摄像头交谈，戴着眼镜和剃了头，这表明他可能处于一个休闲的环境中。他微笑着和摄像头交谈，这表明他的情绪状态是平静和放松的。
sample_00000907,视频中的人在与摄像机交谈时微笑和大笑，表明他们心情很好，正在享受自己。
sample_00003239,在视频中，一个男人站在房间里，拿着手机讲话。他看起来正在和某人交谈，然后把手放在脸上。通过这些视觉线索，我们可以推断这个男人可能感到沮丧或不高兴。然而，仅凭视频本身我们无法确定这个男人的确切情绪状态。
sample_00001411,视频中的人坐在车里，正在用手机打电话。他看起来很不高兴或沮丧，通过他的语气和与电话中的人交谈的方式，可以推断出这个人的情绪状态。
sample_00003774,视频中的人看起来很开心和满足。她在和摄像机交谈时一直在微笑和笑。视频还显示她享受着一顿饭和一杯饮料。这进一步表明她处于积极的情绪状态。
sample_00000370,在视频中，一个女人开车时微笑着和摄像头交谈。从她的情绪状态可以推断出她很开心和满足，因为她享受着驾驶的时光并与摄像头互动。
sample_00007011,在视频中，一个男人穿着蓝色衬衫和一个扎着辫子的女人交谈。男人微笑着，女人也面带微笑。根据这些线索，我们可以推断男人和女人都处于积极的情绪状态，因为他们正在愉快地互动。
sample_00006709,从视频中可以看出，这个女人心情愉快。她一直在笑和微笑，说明她正在享受自己的时光。
sample_00001453,在视频中，这个女人微笑着和摄像头交谈。根据她的情绪状态，我们可以推断她很开心并且享受着。女人的微笑和她和摄像头交谈的事实表明她在这种情况下感到舒适和自在。
sample_00004446,从视频中可以推断出，这个女人处于一种消极的情绪状态。她在一个房间里和一个男人交谈，手里拿着一部手机。这个男人和她交谈，而她则看着摄像机。她还在和手机上的某人交谈，并且也一直在看着摄像机。整个视频的语气表明，这个女人很不高兴或者生气，可能是因为她在和手机上的某人交谈并且一直盯着摄像机。
sample_00004307,在视频中，一个男人坐在椅子上，和一个站在他面前的女人交谈。这个男人似乎很关心，并询问女人的健康状况。女人手持手机，看起来在男人和她交谈时盯着手机看。根据这些视觉线索，我们可以推断出男人对女人的健康状况很关心，并试图了解情况。女人的情绪状态没有明确显示，但她手持手机并在男人和她交谈时看着手机可能暗示她想要向他传达某些信息或被设备分散了注意力。
sample_00006941,从视频中可以推断出，这个人在一个公共场所，可能是一个公园或者街道，因为他们正在和一个人在公共区域交谈。这个人的情绪状态似乎是懊悔的，因为他们正在向对方道歉。他们的面部表情和姿势也表明他们对自己的行为感到真诚的抱歉。
sample_00002183,从视频中可以推断出这个人很开心和兴奋，可能是因为最近发生了一件事情或者取得了成功的结果。
sample_00003051,在视频中，一个男人和一个女人在一个房间里交谈。女人专注地听着男人说话，男人的面部表情和身体语言显示他正在表达情感并试图传达信息。然而，仅凭视频无法确定他们的确切情绪状态。
sample_00005219,从视频中，我们可以看到一个男人非常生气，而一个女人正在努力安抚他。男人穿着西装和领带，女人穿着粉色裙子。他们正在对话，女人试图与他争论。男人还注意到了摄像机，表明他知道自己正在被拍摄。这个场景发生在一个酒店大堂，男人手里拿着手机。根据这些视觉线索，我们可以推断出男人非常不高兴，而女人正在努力帮助他冷静下来。
sample_00006275,视频中的男人正在和摄像机交谈，并且他似乎在微笑。这表明他处于积极的情绪状态，可能是快乐或满足的。
sample_00002684,从视频中可以推断出这个人可能感到快乐或满足。他被看到微笑着和摄像机交谈。
sample_00004053,在视频中，一个女人打电话时拿着一支香烟。她戴着眼镜，穿着蓝色衬衫。根据上下文，她可能处于放松或休闲的环境中，因为她在打电话时吸烟。她的情绪状态没有明确显示，但她的行为表明她可能处于舒适或无忧无虑的心情中。
sample_00001039,从视频中可以推断出，这个人可能感到沮丧或恼怒。他们被看到在对着摄像头说：“那你也等一会儿吧，我没时间搬你的车，我这里很忙。”这个人的面部表情和语调表明他们对这种情况感到不满，并表达了他们的沮丧。
sample_00000361,我们可以推断这个人很可能处于积极的情绪状态，因为他在与女人交谈时微笑和笑出声。场景显示一个男人和一个女人在医院环境中互相交谈，男人面带微笑和笑声。这表明男人正在享受与女人的对话，并且心情很好。
sample_00005079,从视频中可以看出，这个女人坐在床上时笑得很开心。她的面部表情和身体语言显示出她正在享受并感到舒适。床上有一只猫，进一步证明了她的积极情绪状态，因为猫通常与舒适和放松相关联。
sample_00002298,根据视频，这个人很可能处于积极的情绪状态。他在和摄像机交谈时一直在微笑，表明他正在享受对话并且心情很好。
sample_00004485,根据视频，我们可以推断此人很可能处于严重或担忧的状态。 该男子对着镜头讲话，表达了他对这个问题的想法。 人们还看到他与一名女子交谈，但视频中看不到这名女子。 该男子的情绪状态可以从他的面部表情和肢体语言推断出来，而这些在视频中并不清楚。 然而，他的语气和讲话内容表明他对局势感到担忧。
sample_00002253,视频中的人看起来不舒服，他坐在床上，双手放在膝盖上，低头看着。这表明他可能在目前的情况下感到焦虑、压力或不舒服。
sample_00002449,从视频中可以推断出这个人处于快乐和愉快的心情中。她拿着手机时一直在笑。她的情绪状态可以从她的面部表情和肢体语言中看出来。
sample_00006742,从视频中可以推断出这个人感到沮丧或生气，他正在和另一个人交谈并推着他。被推的人也似乎感到沮丧或生气，这可能意味着两个人之间存在分歧或冲突。
sample_00003575,视频中的人被看到和一个穿黑夹克的男人交谈。这个男人和女孩交谈后转身背对她。女孩看着这个男人，然后她转身离开。根据这些行为，我们可以推断女孩可能感到失望或不高兴。她转身离开表明她对对话的结果或男人的回应不满意。
sample_00005749,从视频中可以推断出这个人正在经历头痛。这个女人被看到在用手机讲话的同时揉着额头，显示她在疼痛中。背景中有一台笔记本电脑，暗示她可能在工作或浏览互联网。
sample_00000877,在视频中，一个女人被看到在一个房间里和另一个女人交谈。视频只显示她在说话，没有显示她的面部表情或肢体语言。然而，我们可以假设她可能感到快乐或满足，因为她在微笑并与另一个女人交谈。
sample_00005942,视频中的人看起来很开心并且微笑着，他们正在和一名女性在医院里交谈。这名女性也在微笑，这表明他们正在进行愉快的对话。这个男人还和另一名女性在医院里交谈，他们两个人都在微笑，这表明他们正在享受彼此的互动。
sample_00002244,在视频中，一个女人一边和一个男人交谈，一边看着摄像机。她的脸上带着悲伤的表情，显示她正在经历情感困扰。这个男人看着她，脸上带着关切的表情，进一步表明他意识到她的情绪状态。女人的悲伤可能是由于个人问题或最近发生的事件，但仅凭视频无法确定确切的原因。
sample_00006914,从视频中可以推断出这个人的情绪复杂。他们站在一个有床、椅子和灯的房间里，穿着一件白色衬衫和黑色短裤。这个人似乎放松舒适，因为他们在孩子的房间里。他们还在看着摄像机，表明他们意识到摄像机的存在，可能在为视频摆姿势。总体而言，这个人似乎在享受他们在房间里的时间，处于一个休闲舒适的环境中。
sample_00006884,从视频中可以推断出这个人正在经历一种消极的情绪状态。他坐在摄像机前，谈论自己的感受。他说自己心里感觉很好，但是过夜之后，每个人都用奇怪的眼光看着他。这表明他正在经历环境或情况的变化，可能让他感到不舒服或不确定。
sample_00006689,视频中的人一边拿着刀子一边打电话，表明他可能处于激动或愤怒的状态。这暗示着他可能处于危险的境地或即将卷入冲突。可以推断出他的情绪状态是激动或潜在危险的。
sample_00000153,根据视频，我们可以推断出这个人很开心并且正在享受。她在和电话里的某人交谈时微笑和笑着，表明她情绪积极并且过得很愉快。
